sid	"sid_profile"	"post_id"	"profile_id"	"location_id"	"cts"	"post_type"	"description"	"numbr_likes"	"number_comments"
28371565	-1	"BtIMQLTnwRO"	1563785452	194079928039100	2019-01-27 07:29:58.000	1	"Peanut butter and jelly kids book: peanut butter and jelly don’t like each other but they always have to hug when a kid is hungry"	153	6
28371568	-1	"BmhSxRogAMh"	7963466959	194079928039100	2018-08-16 02:48:10.000	1	"FOOD GIVE A WAY today was a great success..Thank you all that attended"	8	0
28371594	-1	"Bx7WLozDX9U"	194457534	236578735	2019-05-26 15:23:35.000	1	"Tema serio: lo del olor a bebé
28371560	-1	"Bx0APs5IW1l"	11879487936	2521962	2019-05-23 19:03:13.000	2	"Любите пиццу? 🍕\n⠀\n@pizza.volante с большим удовольствием приготовят её для вас!\n⠀\nВкуснейшая овощная пицца на видео была съедена за несколько секунд
28371561	-1	"BxxVlRxJJro"	4151005597	2521962	2019-05-22 18:05:56.000	1	"Y🌟S🌟L\n⠀\nМини сумка
28371562	-1	"Bxu-ZBbIQUg"	3925942179	2521962	2019-05-21 20:04:48.000	1	"Бесконечная ❤️"	40	0
28371714	-1	"BgIR1-vFoBC"	4202180600	328625330	2018-03-10 05:30:42.000	1	"Round 6 - Frisbee 🏆"	3	0
28371559	-1	"Bx0NMJnAat6"	3015773894	2521962	2019-05-23 20:50:32.000	2	"Фирменный стиль- нужен?\n⠀\nНе знаю как вам
28371634	-1	"Br8YjWwDmrk"	1827439623	1907132572865299	2018-12-28 20:55:10.000	1	"Сегодня очень интеллигентные дети
28371563	-1	"BxuqVVpiqcT"	5810731316	2521962	2019-05-21 17:09:32.000	1	"Для гладкости вашей кожи🌿\n\n@softepil.ru рекомендует уходовую косметику после эпиляции:\n⠀\n• Сливки для тела способствуют восстановлению нормального состояния кожи
28371564	-1	"BxuHIDnlesz"	13262778063	2521962	2019-05-21 12:01:53.000	1	"9 ИДЕЙ ДЛЯ ФОТОКОНТЕНТА\n(На комментарии отвечаю взаимно ❤️)\n⠀⠀\nПришла весна
28371569	-1	"BVI3X16AIQP"	26143288	727299865	2017-06-10 02:13:18.000	1	"in my element"	381	27
28371570	-1	"BVoUof-ncC9"	276730302	727299865	2017-06-22 07:25:26.000	1	"It's been a beautiful (and crazy humid) day #cambodia #solotravel"	193	5
28371571	-1	"Bxz7S3SCil3"	10227650836	727299865	2019-05-23 18:13:57.000	1	"#leonardoviaggifermo \n#angkorthomtemple \n#travel \n#viaggiare"	9	1
28371572	-1	"BxmvNGgCDgK"	1110601433	727299865	2019-05-18 15:18:11.000	1	"Angkor Thom 
16136481	2017997	"BwyU9B4gU8A"	259509094	727299865	2019-04-28 06:48:17.000	1		18	0
28371573	-1	"BwwEyMohFU6"	7544007310	727299865	2019-04-27 09:48:31.000	1	">> Siem Reap
28371574	-1	"Bwv6yrhgzqH"	933930	727299865	2019-04-27 08:21:12.000	1	"#bayon#bayontemple#angkorthom #cambogia#asia#southasia#travelling#amazing#pazzesco#temple#indocina#unesco#crazyexperience#cambodia#siemreap#details#anticheciviltà#culto#dei#re"	67	2
28371575	-1	"BwcrxlRlq_M"	7168574548	727299865	2019-04-19 21:04:24.000	1	"Astounding --- 📷: @pasaporteenmarcha 🌎Want to explore #Southeasteasia? Use our trip planning tools to research and build the perfect travel itinerary.\n✬ Get the FREE app now. Link in bio!\n✈️ @tripscoutapp\n---\n#Southeastasia #tripscout #travel \n#asia #inspiredbyasia #exploreasia #wheninasia #everydayasia #discoverasia #mystopover #asian  #letsgoeverywhere #worldplaces #meettheworld #beautifuldestinations #northernlights #adventure #roadtrip #mountains #tripscouting"	332	4
28371576	-1	"Bv6RVzLh08H"	1636600138	727299865	2019-04-06 12:19:15.000	1	"Angkor Thom 𓆘﻿\n﻿\n「大きな街」っていう名前の通りアンコールトムは広くて、ゆずの晴れ女のおかげか雲ひとつない晴天で暑くてヘトヘトだった⍨﻿\n﻿\n﻿\n#angkor #angkorthom #siemreap #cambodia"	94	3
28371577	-1	"Bv3dDmghtTy"	33356435	727299865	2019-04-05 10:03:54.000	1	"On my path to enlightenment 😇 #Cambodia #angkorthom #siemreap #buddha"	108	4
28371578	-1	"BvOwEVMF_p5"	2269968542	727299865	2019-03-20 13:41:10.000	1	"Un salto nel passato\n#cambogia #solotravel #backpack #mortacci"	49	0
28371580	-1	"BuBbP_Hgp-9"	1110601433	727299865	2019-02-18 12:57:44.000	1	"Angkor Thom 🗿 #cambodia"	124	6
28371581	-1	"Bt-rLFbhtHE"	6319561127	727299865	2019-02-17 11:19:09.000	1	"Small streets of Angkor #4\n\n#marconelmondo #travel #cambodia #siemreap #angkorwat #angkortemples #angkorthom #bayon #baphuontemple #smallstreets #smallstreetsofangkor #elephantterrace #templesofcambodia"	15	1
28371582	-1	"Bt-pVaVAyXi"	403865056	727299865	2019-02-17 11:03:05.000	1	"Un viaggio nel tempo\n#angkorwat #cambodia #temple #beauty #nature"	66	1
28371583	-1	"Bt0PzhWl1Ly"	7965556170	727299865	2019-02-13 10:07:36.000	1	"Uno degli enigmatici volti del tempio di Bayon
28371584	-1	"BteaPREl81f"	450616773	727299865	2019-02-04 22:35:28.000	1	"Angkor Wat
28371585	-1	"BteaKd6ll9k"	450616773	727299865	2019-02-04 22:34:49.000	1	"Angkor Wat
28371586	-1	"BtI-xuDBUNt"	466590104	727299865	2019-01-27 14:51:27.000	1	"Souvenirs 🥰\n#holidays #landscape #trip #travel #angkor #temples #cambodia #architecture #jungle #nature"	36	1
28371587	-1	"Bs0vtCfniQ1"	34210427	727299865	2019-01-19 18:14:56.000	1	"Una delle foto migliori di questo viaggio.\n.\n.\n.\n.\n.\n.\n.\n#angkor #cambogia #cambodia #beautifuldestinations #instatravel #travelasia #discovercambodia #travel #asia #beautifulcambodia #traveler #bayon #backpacker #backpacking #vsco #travelphotography #travelholic #travelling #travelthroughtheworld #awesome_earthpix #awesome_photographers #angkorwat #sunsets #angkorthom #siam #khmer #discoverasia #beautifulseasia #bdteam #cambodiavisit"	222	2
28371588	-1	"Bsz7iAahr0J"	466590104	727299865	2019-01-19 10:39:03.000	1	"Magique ☀️\n#holidays #architecture #nature #temple #cambodia #trip #travel #angkorthom"	46	1
28371589	-1	"BsxdH3cFz4H"	288566909	727299865	2019-01-18 11:34:51.000	1	"Lava Stone➕Sand Stone= Spong Tree🔸this is a Real Temple!"	32	0
28371590	-1	"BsvDVfxl5tJ"	6944830442	727299865	2019-01-17 13:11:02.000	1	"Sunset at Tonle Om ❤️\nPlease # S"	13	0
28371591	-1	"Bsn2FBNHVNA"	314707615	727299865	2019-01-14 18:00:31.000	1	"Prossima meta? ✈️💭"	96	3
28371592	-1	"Bsm3h2Dgi_O"	215141496	727299865	2019-01-14 08:53:57.000	1		30	0
28371593	-1	"BskYW9Hj18f"	326278	727299865	2019-01-13 09:43:06.000	1	"Buddha in Angkor. 🗿🇰🇭📷 .  #angkor #angkortemples #angkorthom #instatravel #photooftheday #travel #traveller #buddha #buddhism #rock #cambogia #cambodia #igerscambodia #viaggio"	109	3
28371657	-1	"BiYSuFllsRK"	208951796	264423834	2018-05-05 04:49:00.000	1	"Two spectacular days! I’m going to miss you #Alamo"	184	9
28371596	-1	"BZL2JO_h6Bk"	1014500635	236578735	2017-09-18 16:05:52.000	1	"🔌"	133	5
28371597	3381784	"BGCHGyVE1Ss"	373796236	236578735	2016-05-30 15:25:11.000	1	"See who loves uncle lol #family #Luton they gonna be models like uncle you know lol #myboys #wesleyandJeffery #modelbehavior"	210	1
28371598	-1	"BMubgUAhxpD"	1647515019	236578735	2016-11-12 22:38:23.000	1	"I just woke up like this 😜😂"	169	4
28371600	-1	"BtUR-ASF6wL"	1376155662	236578735	2019-02-01 00:10:48.000	1	"Beautiful 😍"	63	17
28371601	-1	"BqTFEubBZhr"	1271738772	236578735	2018-11-17 23:24:42.000	1	"The boys are anti photos but we looove pictures 💃💪👑💝💝. Who rules the world... @victorious_4life05\n.\n.\n.\n#Treasured👑👑💝🌹💗 #Mildwinter\n#LovedbyJehovah"	74	4
28371602	-1	"BlV3eaGgyoQ"	25761120	236578735	2018-07-17 19:46:38.000	1	"And our lil Princess turns 2 next month
28371604	-1	"Bx_3z_SnyUg"	1965940119	236578735	2019-05-28 09:34:24.000	1	"Make every moment of this beautiful week count........live
28371605	-1	"Bx_2RQXApYU"	7296118765	236578735	2019-05-28 09:21:54.000	2	"Lol......... starting this beautiful working week with smiles
28371606	-1	"Bx-b8vEB5Ys"	8547531855	236578735	2019-05-27 20:11:42.000	1	"😝 Children's Day 😝\n\n#children #day #child #childmodel #model #influencer #brand #brandambassador #voice #rhymes #fashionista #phonography #naturephotography #naturelovers"	24	0
28371607	-1	"Bx7ldYlHkxX"	2022080419	236578735	2019-05-26 17:37:04.000	1	"Sitting
28371608	-1	"Bx2FKJHpFPk"	6234360977	236578735	2019-05-24 14:18:37.000	1	"Programozd újra Magad
28371609	-1	"BxzyQIBFLDm"	6816744909	236578735	2019-05-23 16:54:56.000	1	"22/05/2019 🌅🌚 | #Photography #Photographer #Sunset #Sky #Clouds #Colours #Buildings #Nature #Bushmead #Luton #Evening #End #Day #Walking"	50	4
28371615	-1	"Bw8_kFfgLET"	268412652	236578735	2019-05-02 10:13:01.000	1	"🥰SHARE SHARE SHARE BEFORE ITS TAKEN 🥰 Available Mon-Fri from 19th May xx\n#DogWalking #Luton #DogLuton #DogWalkingLuton #Luton #Bushmead"	4	1
28371614	-1	"Bw9CcP5jJwq"	2022080419	236578735	2019-05-02 10:38:10.000	1	"...A big old barge shouldn’t look this good...✒️ #volkswagen #arteonrline #design #landyacht #pyritesilver #vw #swissvax #porsche #porscheexclusive #porschelove #porschelife #porschephile #porscheclassic #porschehatfield #opc @theporschemag #instagrammers #instacar"	49	4
28371617	-1	"Bw3dLVVD-qX"	2022080419	236578735	2019-04-30 06:36:21.000	1	"Thanks to @funbagjuggler I’m back on 2 wheels
28371618	-1	"BwyygvbD-KT"	2022080419	236578735	2019-04-28 11:06:34.000	1	"Boys morning out to @jzmporsche ‘s Coffee & Croissant event... @meisterhamps @hind.site @sac19741 #porsche #jzm #911 #porsche911  #porscheclassic #porschelove #porschelife #porschephile @porsche @porschecentrehatfield #porschehatfield #porschefans #clark_j_lyman #cartersbrother  #littlemonsters #prouddaddy #myboys #myworld #porsche #beardy #porscheclassic #beardgang @thebeardclub #greybeard @hairmastersbarbers #beard #brotherlylove #beardeddaddy @kjlyman"	106	8
28371619	-1	"Bwtb_Y_HsiZ"	411982060	236578735	2019-04-26 09:13:34.000	1	"Being looked after by the puppies after having a crap few days 🐶 🐕 🥰"	18	1
28371620	-1	"Bwj7emHD6UJ"	2022080419	236578735	2019-04-22 16:36:19.000	1	"I think they call this an ‘upgrade’ 🤦🏻‍♂️😍😂🙏🏼 #carter_j_lyman #waterpistol #hosefuninthesun #clarksbrother #brotherlylove #clark_j_lyman #cartersbrother #littlemonsters #prouddaddy #ourboys #ourworld #porsche #beardy #porscheclassic #beardgang #brotherlylove #beardeddaddy"	38	0
28371621	-1	"BwfvG18FUpY"	6816744909	236578735	2019-04-21 01:31:15.000	1	"Spring Sunset 🌷🌅 | #Photography #Photographer #Luton #Bushmead #England #Spring #Sunset #Evening #NewDay #Weekend #Nature #Ending #Easter #BankHoliday #Family #Flowers #Road #Movement #Filter"	57	6
28371622	-1	"Bwc5xC-DMGS"	2022080419	236578735	2019-04-19 23:06:40.000	1	"Therapy... 🙏🏼 #porsche #lego #technic #wewillrebuild #porschelove #porschelife #porschephile @porscheretail #porscheclassic #porschefans #porschehatfield #bearded #beardgang #beardedporschelover #beard"	23	2
28371623	-1	"Bwc5bJCjqON"	2022080419	236578735	2019-04-19 23:03:41.000	1	"Thanks for the love @rayfx.official 👊🏼 #instalike #instafollowers #porsche #porschelove #porschelife #porschephile #beardgang @porscheretail @porschecentrehatfield #beardy #beardlife #porschefans #porscheclassic"	4	0
28371347	-1	"Bx5I8inpKC9"	1475911704	269994949	2019-05-25 18:49:26.000	1	"camp out 🧡💙⛺"	160	5
28371349	-1	"Bx2QiYcniD0"	1800833560	269994949	2019-05-24 15:58:03.000	1	"Recital #1 was a success. Congratulations dancers 💕 can’t wait for Saturday’s show’s. #beproud #niagaradance #balletetc  #unitedwedance"	82	1
28371351	-1	"Bx0qHrmpRk1"	4161155718	269994949	2019-05-24 01:03:07.000	1	"gone but never forgotten💕\n\nmissing you more and more everyday hun
28371353	-1	"Bxz6huzB88i"	1500412700	269994949	2019-05-23 18:08:43.000	2	"Spirit Week is Next Week!! Here is a little something to get you started!!! 🥳🗣🏆🎊"	250	18
28372104	-1	"BvILlprh7JR"	11701861909	164962624084180	2019-03-18 00:26:57.000	1	"Merluza + Gambón 🦐"	6	0
28371355	-1	"Bxz6rnNp75y"	8764258922	269994949	2019-05-23 18:08:35.000	2	"Spirit Week is Next Week!! Here is a little something to get you started!!! 🥳🗣🏆🎊"	25	0
28371358	-1	"BxykjmdJ26H"	4029211015	269994949	2019-05-23 05:36:01.000	1	"Tonight made my week
28371360	-1	"BxyguaKJoCB"	1703394973	269994949	2019-05-23 05:02:32.000	1	"congrats to all the nominees and winners of this years cappies ✨\n#cappies #cappiesgala #cappiesniagara"	101	1
28371333	-1	"BxsEZAYHVdd"	19069563	269994949	2019-05-20 16:59:30.000	1	"A very emotional
28371361	-1	"BxpnNcvHtCp"	1115340922	269994949	2019-05-19 18:06:03.000	1	"#sooroud#youhavenoidea#youarebeautiful#youarestrong#youareresponsible#youareamazing#mydaughter#youamazemeeveryday#lastdances#finalrecital#itsbittersweet#congratulations#ontothenextchapter#yourlife#iloveyoualways#💜"	12	0
28371362	-1	"BxlJsawnwbj"	19069563	269994949	2019-05-18 00:31:10.000	1	"Showtime!! 🥰 @1missdar"	109	3
28371363	-1	"Bxh2NYwHJqJ"	19069563	269994949	2019-05-16 17:43:11.000	1	"One. More. Sleep. 👏🏻 @missdarsschoolofdance 31st Recital !\nFriday May 17th 630pm Saturday May 18th 130pm&630pm. 💫 @burchie7 @1missdar @debbieburch7"	120	6
28371364	-1	"BxaJvbzh4ve"	1500412700	269994949	2019-05-13 18:00:51.000	2	"Watermelon Fest Recap!! 🍉#yumyumyum"	197	0
28371365	-1	"BxaJ1LppU6g"	8764258922	269994949	2019-05-13 18:00:43.000	2	"Watermelon Fest Recap!! 🍉#yumyumyum"	23	0
28371397	-1	"BJpgboGghvs"	4285702	274034984	2016-08-28 12:11:03.000	1	"treated to a traditional nasi padang feast!"	409	5
28371398	3549421	"_jX9GihxL7"	1945800451	274034984	2015-12-21 12:47:35.000	1	"Ayam kremes (45k)\n\nHow beautiful is this golden crispy deep fried chicken😍 Suka banget terutama kalo kremesannya dimakan pake nasi panas dan kuah gulai. Top! #MyFaveFood #top1journey #FoodHunterID"	507	26
28371751	-1	"BneDRrknRaF"	1239974244	257011534822402	2018-09-08 17:06:28.000	1		13	0
28371630	-1	"BxshndNH3ZZ"	774298748	1907132572865299	2019-05-20 21:14:53.000	1	"Ну и последнее на сегодня). В рубрике «Интервью» в нашем сегодняшнем выпуске очень востребованный и очень непубличный артист
28371693	-1	"xwA733raPr"	455992919	328625330	2015-01-12 11:17:03.000	1	"Weather please come good for us 😅💦⛺️@victoriathorpee"	105	2
28371694	-1	"BPXD44sgLVI"	1413458541	328625330	2017-01-17 10:23:40.000	1	"This is LUXURY camping
28371631	-1	"BKdgEr9BrJn"	181310617	1907132572865299	2016-09-17 16:48:25.000	1	"Эти существа прекрасны и невероятно умны
28371632	-1	"Bt9FqkcBV1I"	1312913305	1907132572865299	2019-02-16 20:32:59.000	2	"Тринадцать дней до весны. Я посчитала в календаре. Судя по погоде
28372038	-1	"BxigPFVBNF-"	13512260202	234503206	2019-05-16 23:50:42.000	2		2	2
28371636	-1	"Bx5lo6ojKXs"	1198727141	1907132572865299	2019-05-25 23:00:10.000	1	"Посетила сегодня спектакль в Конно-драматическом театре Велесо. Потрясающее место
28371637	-1	"Bx4b8e5AKLx"	26837874	1907132572865299	2019-05-25 12:19:06.000	2	"Начало сезона у @sunwayangel поздравляю👏🏻\nНовый для меня @velesotheater \nЗаходите к ним
28371638	-1	"Bx4bQMZjn1N"	4049968339	1907132572865299	2019-05-25 12:10:10.000	1	"И все-таки социальные сети это сила. Сила
28371639	-1	"Bx2zBkWDkKv"	2963818433	1907132572865299	2019-05-24 20:59:24.000	1		87	2
28371640	-1	"Bx2IzumoLk2"	5889254685	1907132572865299	2019-05-24 14:50:31.000	1	"Евгений Валерьевич в театре ВелесО\n#театрвелесо @velesotheater\n#ЕвгенийТкачук  @hudruktkachuk"	148	2
28371647	-1	"BxtcI5Oo3jM"	5889254685	1907132572865299	2019-05-21 05:46:16.000	1	"А вы смотрели вчера программу ""Кино в деталях"" на СТС?\n@kinovdetalyah там было интервью от Евгения Валерьевича @hudruktkachuk\n#театрвелесо \n#Киновдеталях\n#ЕвгенийТкачук"	103	1
28371649	-1	"Bxq3vUcIS2P"	5889254685	1907132572865299	2019-05-20 05:49:43.000	1	"Фотография со спектакля ""Священный полёт Цветов""\n#театрвелесо @velesotheater\n#ЕвгенийТкачук @hudruktkachuk"	113	0
28371642	-1	"Bxy3g3rgIcl"	2007019108	1907132572865299	2019-05-23 08:21:40.000	1	"В конно-драматическом театре «ВелесО» @velesotheater состоялась долгожданная премьера. Спектакль «Священный полет цветов» по мотивам пьесы Александра Введенского «Кругом возможно Бог» художественный руководитель театра Евгений Ткачук готовил долгих восемь лет. Читаем подробнее на сайте.\n#dailyculture #спектакль #священныйполетцветов #театрвелесо"	24	1
28371643	-1	"BxxWV6GosaJ"	5889254685	1907132572865299	2019-05-22 18:12:34.000	1	"Быстрее все на Ютуб канал Театра ВелесО @velesotheater  смотреть Новый выпуск!\n#ЕвгенийТкачук  @hudruktkachuk \n#театрвелесо  @velesotheater"	38	0
28371644	-1	"BxwYetFIwOm"	4049968339	1907132572865299	2019-05-22 09:12:01.000	1	"«Здравствуйте
28371645	-1	"Bxv5TUtIHli"	5889254685	1907132572865299	2019-05-22 04:39:34.000	1	"Доброе утро друзья! \nХорошего дня!\n#ЕвгенийТкачук @hudruktkachuk \n#театрвелесо  @velesotheater"	78	1
28371651	-1	"Bxq2QlJlxxe"	5748288762	1907132572865299	2019-05-20 05:36:47.000	1	"Friends in VelesÓ. February. Pancake day. #veleso #велесо #лошади #horses #maslenitsa #масленица #масленицаввелесо #друзья #friends #beauties #красавцы #березки"	21	0
28371652	-1	"BxprvzvIOxa"	1024370905	1907132572865299	2019-05-19 18:45:41.000	1	"Театр
28371653	-1	"BxpmtRWDwIu"	5889254685	1907132572865299	2019-05-19 18:01:39.000	1	"Фотографии со спектакля ""Священный полёт Цветов""\n#ЕвгенийТкачук  @hudruktkachuk \n#театрвелесо  @velesotheater \n#священныйполетцветов"	63	0
28371654	-1	"Bxo3rmdliAu"	2044454319	1907132572865299	2019-05-19 11:10:44.000	1	"Люди
28371689	-1	"BeaCRaHhOK5"	52786514	328625330	2018-01-26 09:58:11.000	1		134	12
28371690	-1	"BZ0iGxDA-ki"	2323148688	328625330	2017-10-04 11:19:38.000	1	"I'll delete this when we break up but thanks for the best bday @gabezolo15"	173	9
28371691	-1	"Bdj-YV9lcnz"	288905325	328625330	2018-01-05 10:05:11.000	1	"Sister from another mister 💜💗"	110	2
28371650	-1	"Bxq2cVIlacO"	5748288762	1907132572865299	2019-05-20 05:38:23.000	1	"Friends in VelesÓ. February. Pancake day. Part II #veleso #велесо #лошади #horses #maslenitsa #масленица #масленицаввелесо #друзья #friends #beauties #красавцы #березки"	26	0
28369922	-1	"BV7Uyg9gDZp"	256353940	1027377354	2017-06-29 16:32:22.000	1	"🎞152. Memories of a laid back Sunday .\n.\n.\n.\n.\n.\n\n#35mm #nysurf #surfer #surfing #shootfilm #surfny #surfy #surfnyc #nikonosproject #instaphoto #surfphoto #filmisnotdead #surfphotography #filmphotography #thetextureproject #nikonos #portrait #portraitphotography #rockaway #rockawaybeach #surfeast"	341	3
26702245	-1	"BqBZ-VKHc2L"	8595728554	283264221	2018-11-11 02:41:00.000	1	"I woke at 7 and started walking by 8. I then hiked until 4 with no view as a reward. Really felt the backpack on this one. By the time I made it down from the peaks I was exhausted. I fell asleep around 6 and didn’t wake until 11 the next day. It was pouring again and nearly everything I had was soaked. I said screw the other peaks
26702247	-1	"BN2L9-Ug9Px"	2364325027	283264221	2016-12-10 19:27:56.000	1	"After Scottish country dancing on some ice ☀️"	79	0
26702249	-1	"Bg1c7RklHXZ"	43725857	283264221	2018-03-27 19:33:22.000	1	"Stayin' warm for lunch #scotland #hike #climb #snow #picnic"	67	1
26702250	-1	"Bx3O2Ugh9ic"	13470877248	283264221	2019-05-25 01:02:32.000	1	"Cruach Ardrain & Beinn Tulaichean - 8 & 9 out of 282 - 20/05/2019"	0	0
26702251	-1	"Bxmg3FDj0df"	18369696	283264221	2019-05-18 13:12:50.000	1	"Final summit of the five munros bagged at Crianlarich. Cruach Ardrain
28371799	-1	"BpxElRQHbIH"	5704226855	678263092327758	2018-11-04 18:26:14.000	1		201	1
28371655	-1	"ByDCJY6hzqu"	9132257330	894599137269431	2019-05-29 15:02:26.000	1		9	0
28371721	-1	"BXdbVScD5et"	3297261232	593056254040051	2017-08-06 18:55:07.000	1		36	0
28371658	233985	"BnHQbJgBhkb"	674413168	264423834	2018-08-30 20:38:49.000	1	"#whoismarni ❓ FW18 Marni Ad campaign Thank you @jamie.hawkesworth @asliceofbambi @lawrencesteele #camillanickerson @gb65 @kevintekinel @sylviafarago @dickpageface #jimmypaul @midlandagency @ray.chandler @walterpearce"	910	43
28371659	3248477	"Bkp4ALDD-44"	5232540	264423834	2018-06-30 17:44:39.000	1		13656	195
28371660	3454045	"BimWghAhHcJ"	253710326	264423834	2018-05-10 15:51:28.000	1	"@gastel_racing blasting his way to the top of the box at the @bestinthedesert Silver State 300.\n// #ridefox #utv #silverstate300"	8923	8
28371661	-1	"BneTuo3H-ky"	414869536	264423834	2018-09-08 19:30:13.000	1	"Clark’s and western grebes look very similar! They are almost identical in plumage and both have red eyes! Can you ID this one? 🤔\n.\n📸: #USFWS\n.\n#wildlifephotography #bird #grebe"	3332	17
28371663	-1	"BwF6tPUjlyQ"	22554366	264423834	2019-04-11 00:52:21.000	1	"Bit different style on this one [o] @m_butterworth"	2536	13
28371664	295046	"BnGfkPwnPDN"	917655466	264423834	2018-08-30 13:31:53.000	1	"Long shadows in Alamo
28371665	-1	"ByEDeIYgxuQ"	315581899	264423834	2019-05-30 00:33:32.000	2	"NEW VIdeo from @bestinthedesert Silverstate 300 presented by @polarisrzr \nWATCH FULL VIDEO on our facebook page!\n\n@canamoffroad\n@foxracing\n@tireballs\n@beardseats\n@bfgoodrichtires\n@dwtracing\n@aimsportsdata\n@ruggedradios\n@sdhq \n@hostyledan\n@bajadesignsofficial\n@digitaldirtmedia\n@utvunderground\n\n#utvracing #canam #x3 #lonestarracing #foxracing #tireballs #beardseats #bfgoodrichtires #dwt #aimsportsdata #ruggedradios #sdhq #hostyle #bajadesigns #digitaldirtmedia #utvunderground #teamlsr #bitd #desertracing"	138	1
28371666	-1	"ByA4u16h3jQ"	5036280345	264423834	2019-05-28 19:01:41.000	1	"Feels like we’re riding on a yo-yo race course 🙌🙌\n.\n@polarisrzr \n@polarisorv \n@savageutv \n@saltriveraviation \n@atomicpestcontrol_ \n@spit_coatings \n@streetgrafxofficial \n@bajabenny \n@mcsteve80 \n@bfgoodrichtires \n@omfperformance \n@sonoran_pest_control .\n#rzr #offroadracing #utvracing #rzr1000 #proutvracing #bitd #bestinthedesert #powersports #desertrace #desertracing #polarisrzr #utv #makingtracks #ss300 #silverstate300"	182	0
28371667	-1	"ByAqmg8nRXB"	2034610158	264423834	2019-05-28 16:58:13.000	1	"AREA51 👾 #travel #nevada #usa #area51 #alien #giant #ufo #extraterrestrials #X #files #shop #headshop #merchandise #instaphotography👽"	23	3
28371668	-1	"Bx-2z8Hhk1j"	9717399975	264423834	2019-05-28 00:06:25.000	1	"Had a fun time camping with all the people that are the best @kandiceraymond27 @nails_by_justina @allilee92 @xxbrenbrenxx @"	29	0
28371669	-1	"Bx-Wf6GJ9GL"	16127150	264423834	2019-05-27 19:24:04.000	1	"How to make a photo more ‘Merica? Add the flag. Boom ‘Mercia AF! \nThank you one and all for your services! We salute you! THUNDERCATS HOOOOO! \n#memorialdayweekend #memorialday #neverforget #merica #wesaluteyou #thankyou #grateful #motivation #motivationmonday #respect #af #tourist #local #travelingbeard #mylife #mytravel #mytravelgram #myadventure #myjourney #livingthedream #liveinthedream #wanderlust #photoupgrade #dinosaur #dinosaursofinstagram #gotem"	50	3
28371670	-1	"Bx7iOQCBrDX"	345162494	264423834	2019-05-26 17:08:47.000	1	"i always knew looking back on the tears would make me laugh
28371671	-1	"Bx5mknNBLCG"	24005062	264423834	2019-05-25 23:08:19.000	1	"ADVENTURE TIME!!!! We took a lil trip to the #alamo & concord dinosaur riding. #ridingdinsaurs but the adventure didn’t stop there."	35	0
28371672	-1	"Bx3TT5TB3Tu"	5036280345	264423834	2019-05-25 01:41:32.000	1	"@bfgoodrichtires \n@polarisorv \n@polarisrzr\n@foddrillmotorsports \n@bajabenny \n@foddrillfabrications \n@omfperformance \n@saltriveraviation \n@bludlubricants \n@spit_coatings \n@sonoran_pest_control \n@savageutv \n@atomicpestcontrol_ \n@streetgrafxofficial\n@cristina_and_associates\n.\n#offroadracing #desertracing #bestinthedesert #utvracing #utv #rzr #rzr1000 #powersports #polarisrzr #polarisrzr1000 #bitd #makingtracks"	188	0
28371673	-1	"Bx0fZxkh-_4"	5036280345	264423834	2019-05-23 23:29:28.000	1	"Kickin’ ass and havin’ fun! 🙌🙌\n.\n@polarisrzr \n@polarisrzr \n@cristina_and_associates \n@bajabenny \n@bfgoodrichtires \n@foddrillfabrications \n@omfperformance \n@spit_coatings \n@saltriveraviation \n@streetgrafxofficial \n@bludlubricants \n@sonoran_pest_control \n@atomicpestcontrol_\n@foddrillmotorsports .\n.\n#offroadracing #desertracing #bestinthedesert #utvracing #rippingit #pinningit #utv #utvrace #bitd \n#makingtracks #powersports #utvworldchampionship #rzr #rzr1000 #ss300 #silverstate300 #polarisrzr #polarisracing #proutvracing #offroadracing #utvunderground #foxracing"	134	0
28371674	-1	"Bxz7k6tFcbO"	5798391493	264423834	2019-05-23 18:16:25.000	1		9	4
28371675	-1	"Bxz7XnGFYZ2"	5798391493	264423834	2019-05-23 18:14:36.000	1		8	1
28371676	-1	"BxyuUibHg5L"	244164850	264423834	2019-05-23 07:01:21.000	1	"Visited Alamo. The white bus
28371677	-1	"BxyTa0hAsZo"	507030459	264423834	2019-05-23 03:06:16.000	1	"Love clouds 🌦🌧"	36	1
28371678	-1	"BxyHjgmAwBu"	315581899	264423834	2019-05-23 01:22:36.000	1	"#TEAMLSR 2929 @deviantracing blastin thru the silt beds at the @bestinthedesert Silver State 300. \n#humpday #wednesdaymotivation #lonestarbuilt #ss300 #silt #canam #x3 #lsracing #desertracing #utvracing #utv #offroadracing #longtravel #sandblasting"	198	1
28371679	-1	"BxvzTePA1WX"	5036280345	264423834	2019-05-22 03:47:10.000	1	"Perfect racing terrain; pinned and steady as she goes 🤘🤘\n.\n@polarisorv \n@polarisrzr \n@bfgoodrichtires \n@bajabenny \n@cristina_and_associates \n@foddrillmotorsports \n@omfperformance \n@foddrillfabrications \n@saltriveraviation \n@streetgrafxofficial \n@spit_coatings \n@bludlubricants \n@bajabenny \n@savageutv \n@atomicpestcontrol_ \n@sonoran_pest_control .\n#offroadracing #desertracing #bestinthedesert #utvracing #rippingit #powersports #ss300 #silverstate300 #bitd #bestinthedesert #bestinthedesertracing #utvoffroad #polarisrzr #polarisrzr1000 #polarisracing #rzr #rzr1000"	188	0
